date_rep,center,group,uah_paym,paym_type,paym_direction
30.04.2019,C_1,Group 612,9.99414252,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 421,0.00065552,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 59,7.64250899,Money from other bank,IN
30.04.2019,C_1,Group 59,0.00186667,Own money from other bank,IN
30.04.2019,C_1,Group 59,0.32361887,To CB client in other bank,OUT
30.04.2019,C_1,Group 59,2.82024223,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 59,3.36503646,To themselves in other bank,OUT
30.04.2019,C_1,Group 584,0.0117341,Money from other bank,IN
30.04.2019,C_1,Group 584,0.00215731,To CB client in other bank,OUT
30.04.2019,C_1,Group 584,0.16298068,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 584,0.95216527,To themselves in other bank,OUT
30.04.2019,C_1,Group 216,0.57905215,Own money from other bank,IN
30.04.2019,C_1,Group 216,0.10206504,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 40,11.59026057,Own money from other bank,IN
30.04.2019,C_1,Group 40,0.01005403,To CB client in other bank,OUT
30.04.2019,C_1,Group 40,2.56879966,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 40,25.24723645,To themselves in other bank,OUT
30.04.2019,C_1,Group 227,3.48560064,Money from other bank,IN
30.04.2019,C_1,Group 227,0.16396052,Own money from other bank,IN
30.04.2019,C_1,Group 227,0.34925064,To CB client in other bank,OUT
30.04.2019,C_1,Group 227,3.64388703,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 227,4.01230444,To themselves in other bank,OUT
30.04.2019,C_1,Group 548,0.13387362,Money from other bank,IN
30.04.2019,C_1,Group 548,0.13248175,Own money from other bank,IN
30.04.2019,C_1,Group 548,0.2520507,To CB client in other bank,OUT
30.04.2019,C_1,Group 548,2.00467466,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 548,0.75325338,To themselves in other bank,OUT
30.04.2019,C_1,Group 106,0.01668005,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 657,0.00569267,To CB client in other bank,OUT
30.04.2019,C_1,Group 657,0.04621805,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 325,4.71034705,Money from other bank,IN
30.04.2019,C_1,Group 325,0.10639308,To CB client in other bank,OUT
30.04.2019,C_1,Group 325,1.88697635,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 325,0.00045422,To themselves in other bank,OUT
30.04.2019,C_1,Group 571,7.55732146,Money from other bank,IN
30.04.2019,C_1,Group 571,0.00302815,Own money from other bank,IN
30.04.2019,C_1,Group 571,0.10939209,To CB client in other bank,OUT
30.04.2019,C_1,Group 571,8.78960782,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 586,4.17482449,Money from other bank,IN
30.04.2019,C_1,Group 586,0.01510631,To CB client in other bank,OUT
30.04.2019,C_1,Group 586,1.88985119,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 586,1.320232,To themselves in other bank,OUT
30.04.2019,C_1,Group 229,61.32012452,Own money from other bank,IN
30.04.2019,C_1,Group 434,11.90358816,Money from other bank,IN
30.04.2019,C_1,Group 434,1.22645145,To CB client in other bank,OUT
30.04.2019,C_1,Group 434,5.13555721,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 434,0.66398945,To themselves in other bank,OUT
30.04.2019,C_1,Group 651,1.61783492,Money from other bank,IN
30.04.2019,C_1,Group 651,0.00055538,To CB client in other bank,OUT
30.04.2019,C_1,Group 651,0.43929679,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 651,0.00529208,To themselves in other bank,OUT
30.04.2019,C_1,Group 480,0.24522633,Money from other bank,IN
30.04.2019,C_1,Group 480,0.08267846,To CB client in other bank,OUT
30.04.2019,C_1,Group 480,48.60923218,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 480,0.63238157,To themselves in other bank,OUT
30.04.2019,C_1,Group 536,2.66796752,Money from other bank,IN
30.04.2019,C_1,Group 536,2.92519705,To themselves in other bank,OUT
30.04.2019,C_1,Group 452,11.5247482,Money from other bank,IN
30.04.2019,C_1,Group 452,0.03806566,To CB client in other bank,OUT
30.04.2019,C_1,Group 452,5.83094548,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 452,0.35451511,To themselves in other bank,OUT
30.04.2019,C_1,Group 154,4.84501991,Money from other bank,IN
30.04.2019,C_1,Group 154,0.04673923,To CB client in other bank,OUT
30.04.2019,C_1,Group 154,17.17254279,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 154,1.66632215,To themselves in other bank,OUT
30.04.2019,C_1,Group 159,0.023402,Money from other bank,IN
30.04.2019,C_1,Group 159,0.12869656,Own money from other bank,IN
30.04.2019,C_1,Group 159,0.03400713,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 159,0.08705944,To themselves in other bank,OUT
30.04.2019,C_1,Group 246,47.15139056,Own money from other bank,IN
30.04.2019,C_1,Group 246,4.83444834,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 246,29.11513579,To themselves in other bank,OUT
30.04.2019,C_1,Group 626,0.00531353,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 626,0.41258602,To themselves in other bank,OUT
30.04.2019,C_1,Group 568,0.00255879,Money from other bank,IN
30.04.2019,C_1,Group 568,0.04613951,To CB client in other bank,OUT
30.04.2019,C_1,Group 568,0.59485665,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 329,1.18616589,Own money from other bank,IN
30.04.2019,C_1,Group 329,0.38301744,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 236,0.00057256,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 81,203.35778041,Money from other bank,IN
30.04.2019,C_1,Group 81,22.52189758,Own money from other bank,IN
30.04.2019,C_1,Group 81,0.47778379,To CB client in other bank,OUT
30.04.2019,C_1,Group 81,97.01477078,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 81,31.6601465,To themselves in other bank,OUT
30.04.2019,C_1,Group 418,0.00190114,Money from other bank,IN
30.04.2019,C_1,Group 418,0.01258771,To CB client in other bank,OUT
30.04.2019,C_1,Group 418,0.17781465,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 497,8.94555845,Own money from other bank,IN
30.04.2019,C_1,Group 497,0.60445402,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 249,4.55984994,Money from other bank,IN
30.04.2019,C_1,Group 249,0.50358701,To CB client in other bank,OUT
30.04.2019,C_1,Group 249,11.30336833,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 249,22.02982251,To themselves in other bank,OUT
30.04.2019,C_1,Group 378,0.00857119,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 37,0.22483993,Money from other bank,IN
30.04.2019,C_1,Group 37,0.19955522,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 37,0.02607998,To themselves in other bank,OUT
30.04.2019,C_1,Group 479,0.53437403,Own money from other bank,IN
30.04.2019,C_1,Group 479,0.20071611,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 283,0.60781416,Money from other bank,IN
30.04.2019,C_1,Group 283,0.0069546,To CB client in other bank,OUT
30.04.2019,C_1,Group 283,1.96857056,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 283,4.99497836,To themselves in other bank,OUT
30.04.2019,C_1,Group 654,0.00065689,To CB client in other bank,OUT
30.04.2019,C_1,Group 654,0.0554525,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 554,0.05441741,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 554,0.0511001,To themselves in other bank,OUT
30.04.2019,C_1,Group 547,16.58207023,Money from other bank,IN
30.04.2019,C_1,Group 547,0.0888022,To CB client in other bank,OUT
30.04.2019,C_1,Group 547,2.85240739,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 547,0.60222835,To themselves in other bank,OUT
30.04.2019,C_1,Group 271,3.00183409,Money from other bank,IN
30.04.2019,C_1,Group 271,0.01286966,To CB client in other bank,OUT
30.04.2019,C_1,Group 271,3.21624063,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 579,0.11500652,Money from other bank,IN
30.04.2019,C_1,Group 579,1.45793885,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 579,6.05630859,To themselves in other bank,OUT
30.04.2019,C_1,Group 614,2.26963701,Money from other bank,IN
30.04.2019,C_1,Group 614,0.59726558,Own money from other bank,IN
30.04.2019,C_1,Group 614,0.31404238,To CB client in other bank,OUT
30.04.2019,C_1,Group 614,0.64606384,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 614,0.37255117,To themselves in other bank,OUT
30.04.2019,C_1,Group 169,0.00009463,Own money from other bank,IN
30.04.2019,C_1,Group 210,1.36656447,Money from other bank,IN
30.04.2019,C_1,Group 210,0.00757039,To CB client in other bank,OUT
30.04.2019,C_1,Group 210,0.83854264,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 315,0.65105317,Own money from other bank,IN
30.04.2019,C_1,Group 315,0.20285005,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 335,1.58186656,Money from other bank,IN
30.04.2019,C_1,Group 335,0.03313987,To CB client in other bank,OUT
30.04.2019,C_1,Group 335,0.2812476,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 335,1.61729936,To themselves in other bank,OUT
30.04.2019,C_1,Group 321,3.32128199,Money from other bank,IN
30.04.2019,C_1,Group 321,3.71403125,Own money from other bank,IN
30.04.2019,C_1,Group 321,0.20926658,To CB client in other bank,OUT
30.04.2019,C_1,Group 321,3.65255877,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 321,2.27111572,To themselves in other bank,OUT
30.04.2019,C_1,Group 625,6.88312989,Money from other bank,IN
30.04.2019,C_1,Group 625,1.97587068,Own money from other bank,IN
30.04.2019,C_1,Group 625,0.11843389,To CB client in other bank,OUT
30.04.2019,C_1,Group 625,1.50892733,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 625,0.27783316,To themselves in other bank,OUT
30.04.2019,C_1,Group 345,0.0120754,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 406,6.03649658,Money from other bank,IN
30.04.2019,C_1,Group 406,0.04954326,To CB client in other bank,OUT
30.04.2019,C_1,Group 406,3.04082174,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 406,1.3248175,To themselves in other bank,OUT
30.04.2019,C_1,Group 401,0.00448271,Money from other bank,IN
30.04.2019,C_1,Group 401,3.41954324,Own money from other bank,IN
30.04.2019,C_1,Group 401,0.00523139,To CB client in other bank,OUT
30.04.2019,C_1,Group 401,1.20392221,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 658,0.3934708,To themselves in other bank,OUT
30.04.2019,C_1,Group 589,0.0968247,Money from other bank,IN
30.04.2019,C_1,Group 589,0.04877488,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 577,0.28777731,Money from other bank,IN
30.04.2019,C_1,Group 176,61.61445116,Money from other bank,IN
30.04.2019,C_1,Group 176,2.00057111,To CB client in other bank,OUT
30.04.2019,C_1,Group 176,62.83411081,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 176,1.05929266,To themselves in other bank,OUT
30.04.2019,C_1,Group 661,1.13859494,Money from other bank,IN
30.04.2019,C_1,Group 661,0.02316883,To CB client in other bank,OUT
30.04.2019,C_1,Group 661,0.29116088,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 481,4.02820225,Own money from other bank,IN
30.04.2019,C_1,Group 384,12.76727704,Money from other bank,IN
30.04.2019,C_1,Group 384,7.53253381,Own money from other bank,IN
30.04.2019,C_1,Group 384,0.40777934,To CB client in other bank,OUT
30.04.2019,C_1,Group 384,10.26540703,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 384,11.35557861,To themselves in other bank,OUT
30.04.2019,C_1,Group 588,9.78315425,Money from other bank,IN
30.04.2019,C_1,Group 588,0.01576484,To CB client in other bank,OUT
30.04.2019,C_1,Group 588,10.81540687,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 588,1.39210158,To themselves in other bank,OUT
30.04.2019,C_1,Group 7,0.01956945,Own money from other bank,IN
30.04.2019,C_1,Group 7,0.00479475,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 7,31.10860761,To themselves in other bank,OUT
30.04.2019,C_1,Group 669,0.14738398,Money from other bank,IN
30.04.2019,C_1,Group 669,0.0460121,To CB client in other bank,OUT
30.04.2019,C_1,Group 669,0.5526381,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 622,1.00847193,Money from other bank,IN
30.04.2019,C_1,Group 622,0.00151408,Own money from other bank,IN
30.04.2019,C_1,Group 622,0.73964355,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 117,0.00785854,Money from other bank,IN
30.04.2019,C_1,Group 117,1.36149632,Own money from other bank,IN
30.04.2019,C_1,Group 117,0.47779912,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 171,9.90599047,Money from other bank,IN
30.04.2019,C_1,Group 171,11.35557861,Own money from other bank,IN
30.04.2019,C_1,Group 171,0.86445433,To CB client in other bank,OUT
30.04.2019,C_1,Group 171,16.62102338,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 695,0.92918756,Money from other bank,IN
30.04.2019,C_1,Group 695,1.22265036,To CB client in other bank,OUT
30.04.2019,C_1,Group 695,10.15845204,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 242,0.07949543,Money from other bank,IN
30.04.2019,C_1,Group 242,0.38895716,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 242,0.01088697,To themselves in other bank,OUT
30.04.2019,C_1,Group 594,20.58577143,Own money from other bank,IN
30.04.2019,C_1,Group 594,0.30092283,To themselves in other bank,OUT
30.04.2019,C_1,Group 186,1.55574793,Money from other bank,IN
30.04.2019,C_1,Group 186,0.00214569,To CB client in other bank,OUT
30.04.2019,C_1,Group 186,1.09045085,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 192,11.68502648,Own money from other bank,IN
30.04.2019,C_1,Group 395,0.00027322,Money from other bank,IN
30.04.2019,C_1,Group 395,94.84164856,Own money from other bank,IN
30.04.2019,C_1,Group 395,0.69686543,To CB client in other bank,OUT
30.04.2019,C_1,Group 395,36.92175073,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 395,0.22487036,To themselves in other bank,OUT
30.04.2019,C_1,Group 123,6.82872986,Money from other bank,IN
30.04.2019,C_1,Group 123,3.0281543,Own money from other bank,IN
30.04.2019,C_1,Group 123,1.35146389,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 123,5.08389255,To themselves in other bank,OUT
30.04.2019,C_1,Group 517,0.21175429,To CB client in other bank,OUT
30.04.2019,C_1,Group 517,0.65665906,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 248,1.35097963,Money from other bank,IN
30.04.2019,C_1,Group 248,0.01769167,To CB client in other bank,OUT
30.04.2019,C_1,Group 248,0.93897303,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 248,0.29903024,To themselves in other bank,OUT
30.04.2019,C_1,Group 663,0.0018749,To CB client in other bank,OUT
30.04.2019,C_1,Group 663,0.06875168,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 585,0.88662939,Money from other bank,IN
30.04.2019,C_1,Group 585,0.01117102,To CB client in other bank,OUT
30.04.2019,C_1,Group 585,1.59959608,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 585,0.00416371,To themselves in other bank,OUT
30.04.2019,C_1,Group 649,0.00029813,To CB client in other bank,OUT
30.04.2019,C_1,Group 649,6.83488162,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 649,0.00003785,To themselves in other bank,OUT
30.04.2019,C_1,Group 636,5.65318555,Money from other bank,IN
30.04.2019,C_1,Group 636,0.04510932,To CB client in other bank,OUT
30.04.2019,C_1,Group 636,3.27892279,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 354,0.83272158,Money from other bank,IN
30.04.2019,C_1,Group 354,0.07498666,To CB client in other bank,OUT
30.04.2019,C_1,Group 354,0.45397928,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 354,0.27366944,To themselves in other bank,OUT
30.04.2019,C_1,Group 235,5.2596405,Money from other bank,IN
30.04.2019,C_1,Group 235,2.93352448,Own money from other bank,IN
30.04.2019,C_1,Group 235,1.26890427,To CB client in other bank,OUT
30.04.2019,C_1,Group 235,10.72506158,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 235,0.12491136,To themselves in other bank,OUT
30.04.2019,C_1,Group 165,19.89357025,Money from other bank,IN
30.04.2019,C_1,Group 165,40.50156372,Own money from other bank,IN
30.04.2019,C_1,Group 165,1.45911957,To CB client in other bank,OUT
30.04.2019,C_1,Group 165,12.89287369,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 165,3.62518368,To themselves in other bank,OUT
30.04.2019,C_1,Group 290,0.00042811,To CB client in other bank,OUT
30.04.2019,C_1,Group 290,0.00378519,To themselves in other bank,OUT
30.04.2019,C_1,Group 635,1.08117277,Money from other bank,IN
30.04.2019,C_1,Group 635,0.05966675,To CB client in other bank,OUT
30.04.2019,C_1,Group 635,1.10327352,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 437,39.32815393,Own money from other bank,IN
30.04.2019,C_1,Group 437,20.09937415,To themselves in other bank,OUT
30.04.2019,C_1,Group 158,0.3584913,Money from other bank,IN
30.04.2019,C_1,Group 158,0.72448592,Own money from other bank,IN
30.04.2019,C_1,Group 158,0.00946385,To CB client in other bank,OUT
30.04.2019,C_1,Group 158,0.2943206,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 158,0.07315377,To themselves in other bank,OUT
30.04.2019,C_1,Group 468,10.97851537,Money from other bank,IN
30.04.2019,C_1,Group 468,0.75703857,Own money from other bank,IN
30.04.2019,C_1,Group 468,0.10226391,To CB client in other bank,OUT
30.04.2019,C_1,Group 468,5.27662762,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 468,1.19233575,To themselves in other bank,OUT
30.04.2019,C_1,Group 231,0.19304484,Money from other bank,IN
30.04.2019,C_1,Group 231,0.92585818,Own money from other bank,IN
30.04.2019,C_1,Group 231,0.35902507,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 458,0.04163712,Own money from other bank,IN
30.04.2019,C_1,Group 458,0.01741249,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 408,0.45232334,To CB client in other bank,OUT
30.04.2019,C_1,Group 408,1.206627,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 147,15.04549225,Money from other bank,IN
30.04.2019,C_1,Group 147,13.70248904,Own money from other bank,IN
30.04.2019,C_1,Group 147,0.02220017,To CB client in other bank,OUT
30.04.2019,C_1,Group 147,18.02773114,To non-CB client in other bank,OUT
30.04.2019,C_1,Group 147,0.00021311,To themselves in other bank,OUT
